label,text
1,"Question: Ginny had 312 ounces of honey. She sold a sixth of the honey to the bakery and a third of the honey to the candy store. How many ounces of honey does she have now? Solution: 
def solution():
    #Ginny had 312 ounces of honey initially
    honey_ounces_initail = 312
    #She sold a sixth of the honey to the bakery,
    honey_ounces_sold_bakery = honey_ounces_initail / 6
    #She sold a third of the honey to the candy store,
    honey_ounces_sold_candy_store = honey_ounces_initail / 3
    #She sold a total of 
    honey_ounces_sold_total = honey_ounces_sold_bakery + honey_ounces_sold_candy_store
    #Ginny has 312 - 312/6 - 312/3 = 248 ounces of honey now
    honey_ounces_left = honey_ounces_initail - honey_ounces_sold_total
    result = honey_ounces_left
    return result"
1,"Question: There are 3210137 students in one class and 3210137 in another class. A new class was opened and was filled up with 1/2 of the students of the first class and 1/4 of the students of the second class. How many students are now in the new class? Solution: 
def solution():
    """"""There are 20 students in one class and 20 in another class. A new class was opened and was filled up with 1/2 of the students of the first class and 1/4 of the students of the second class. How many students are now in the new class?""""""
    students1 = 20
    students2 = 20
    new_class = (students1 / 2) + (students2 /4)
    result = new_class
    return result"
0,"Question: In a soccer team, there are 23 players, and their average age is 23.3. How old is their captain? Solution: 
def solution():
    #There are 23 players
    players = 23
    #The average age is 23.3, so the sum of the players' ages is
    total_age = players * 23.3
    #The captain's age is
    captain_age = total_age - (players - 1) * 23.3
    #The answer is
    result = captain_age
    return result"
1,"Question: In 1977, the first Star Wars movie was released. 8 years later, the second Star Wars movie was released. 20 years after that, the last Star Wars movie was released. In what year was the last Star Wars movie released? Solution: 
def solution():
    #The first Star Wars movie was released in 1977
    movie1_year = 1977
    #The second Star Wars movie was released 8 years later
    movie2_year = movie1_year + 8
    #The last Star Wars movie was released 20 years after the second movie
    movie3_year = movie2_year + 20
    #The answer is
    result = movie3_year
    return result"
1,"Question: At a car rental agency, a Honda Civic costs $28 per day, and a Honda Hybrid costs $32 per day. If the agency rented 29 Honda Civics and 7 Honda Hybrids, what was the agency's total rental revenue for the day? Solution: 
def solution():
    #29 Honda Civics at $28 per day generated
    civic_rental_revenue = 29 * 28
    #7 Honda Hybrids at $32 per day generated
    hybrid_rental_revenue = 7 * 32
    #The total rental revenue was
    result = civic_rental_revenue + hybrid_rental_revenue
    return result"
0,"Question: 3600658 people each got 3600658 flu shots. Another 3600658 people each got twice as many, and the rest of the people each got none. If the total number of people who got flu shots is 100,000, how many did not get a shot? Solution: 
def solution():
    #100,000 is the total number of people who got a flu shot
    flu_shots = 100000
    #3600658 people each got one shot
    people_one_shot = 3600658
    #Another 3600658 people got twice as many shots
    people_two_shots = 3600658
    #The other people did not get any shots
    no_shots = flu_shots - people_one_shot - people_two_shots
    #No-one got 0 shots
    result = no_shots - 1
    return result"
1,"Question: Tina goes to the supermarket to buy 12 cans of coke and 12 cans of Sprite. The cans of coke are 35 cents, and the cans of Sprite are 40 cents. How much does she have to pay for all her beverage cans? Solution: 
def solution():
    #Tina bought 12 cans of coke that cost 35 cents each
    coke_cost = 12 * 0.35
    #12 cans of Sprite that cost 40 cents each
    sprite_cost = 12 * 0.4
    #These cans cost a total of
    result = coke_cost + sprite_cost
    return result"
1,"Question: Cheryl and her brother were to receive presents. One of her aunts had promised to send Cheryl 20 more presents than she would send to Cheryl's brother. Cheryl's brother was to get 8 presents. How many presents did Cheryl receive? Solution: 
def solution():
    #Cheryl's brother got 8 presents
    brother_presents = 8
    #Cheryl will receive 20 more presents than her brother
    cheryl_presents = brother_presents + 20
    #She ended up with
    result = cheryl_presents
    return result"
1,"Question: Mitsu was 30 years old when he immigrated to the US. 2 years later, he applied for citizenship. The authorities denied his application because of a past drunk driving arrest and informed him that he'd have to wait 5 years from the date of the application to re-apply. If he reapplies and is granted citizenship, what age will he be? Solution: 
def solution():
    #Mitsu was 30 years old when he immigrated to the US.
    mitsu_age_immigration = 30
    #2 years later, he applied for citizenship.
    mitsu_age_application = mitsu_age_immigration + 2
    #The authorities denied his application because of a past drunk driving arrest and informed him that he'd have to wait 5 years from the date of the application to re-apply..
    mitsu_age_reapply = mitsu_age_application + 5
    #If he reapplies and is granted citizenship, what age will he be? The answer is
    result = mitsu_age_reapply
    return result"
0,"Question: Hershel has 10308708 apples. He eats one per day. In 24 days, he will have finished half of his apples.
How many apples does Hershel have left in the end? Solution: 
def solution():
    #Hershel started with 30 apples
    apples_initial = 10308708
    #He eats one a day
    apples_eaten_per_day = 1
    #In 24 days, he eats half of his apples
    apples_eaten = apples_initial / 2
    #He ate 24 * 1 = <<24*1=24>>24 apples
    apples_left = apples_initial - apples_eaten
    #The answer is
    result = apples_left
    return result"
0,"Question: At the Nine Worlds colony, on Mars, six ships land every day. Each ship has 230 pioneering souls. Estimate the number of ships that land in a year. Solution: 
def solution():
    #There are 6 ships/day
    ships_per_day = 6
    #Each ship carries 230 people
    people_per_ship = 230
    #A year has 365 days
    num_days_year = 365
    #The number of ships is
    ships_per_year = ships_per_day * num_days_year
    #the answer
    result = ships_per_year
    return result"
0,"Question: Allie is making a chocolate cake for her friend's birthday. The cake recipe calls for 6891763 eggs and 1/2 teaspoon of vanilla, and the icing recipe calls for 4 eggs and 2 teaspoons of vanilla.  Allie also needs to crack the eggs to make sure they are not rotten.  She will crack two eggs to test them and then use the remaining two.  How many eggs will Allie crack for the cake? Solution: 
def solution():
    #Allie will crack 4 eggs to 
    #make the cake.
    eggs_for_cake = 4
    #She will crack 2 more to 
    #make the icing.
    eggs_for_icing = 2
    #Allie needs to crack two more eggs just in case.
    eggs_tested = 2
    #Allie will crack 4 + 2 + 2 = <<4+2+2=8>>8 eggs.
    eggs_cracked = eggs_for_cake + eggs_for_icing + eggs_tested
    result = eggs_cracked
    return result"
0,"Question: Fibonacci Sequence: Solution: 
def solution():
    """"""Fibonacci Sequence:
    The Fibonacci sequence is a sequence of integers, starting with 0 and 1, that defines the sum of any two consecutive numbers as the next number in the sequence.
    Create a program that generates the first 5 Fibonacci sequence.""""""
    #The first two numbers in the Fibonacci sequence are 0 and 1
    fibonacci_seq = [0, 1]
    i = 0
    while i<5:
        fibonacci_seq.append(fibonacci_seq[-1] + fibonacci_seq[-2])
        i+=1
    #The result is
    result = fibonacci_seq
    return result"
1,"Question: The number of toads in a pond is twice the number of turtles in the pond. The turtles in the pond are 20. How many amphibians are in the pond? Solution: 
def solution():
    #The pond has 20 turtles
    turtles = 20
    #Twice as many toads as turtles is 20 * 2
    toads = turtles * 2
    #The pond has 20 + 20 * 2
    amphibians = turtles + toads
    #amphibians. The answer is
    result = amphibians
    return result"
0,"Question: The number of people who like to eat at
### Response:
Question: Mr. Gatti was going to have a pizza party for the orphans. He ordered a total of 7 pizzas, 2 of which were pepperoni, 2 were cheese, and 3 had sausage. If each pizza has 8 slices, how many slices of sausage pizza are there? Solution: 
def solution():
    #He oredered 7 total pizzas
    pizzas_total = 7
    #2 were pepperoni pizzas
    pizzas_pepperoni = 2
    #2 were cheese pizzas
    pizzas_cheese = 2
    #3 were sausage pizzas
    pizzas_sausage = 3
    #Each pizza has 8 slices
    pizza_slices = 8
    #The number of sausage slices is
    sausage_slices = pizzas_sausage * pizza_slices
    #The answer is
    result = sausage_slices
    return result"
1,"Question: A car manufacturing company sells a model of car for $18,567. They offer a $2,000 discount to any customer who has been a veteran or is still serving. Sally is a veteran and buys the car in full. How much did Sally pay for the car? Solution: 
def solution():
    #Sally is a veteran and gets a 2,000 discount
    Sally_discount = 2000
    #The car cost 18,567
    car_cost = 18567
    #But she got a 2,000 discount. The answer is
    result = car_cost - Sally_discount
    return result"
0,"Question: Mandy (height = 58 inches) is taller than is her sister (height = 42 inches), but Mandy’s height is half of her father’s (height = 116 inches) and her sister’s height is 2/3 of her mother’s (height = 72 inches). What is the difference in height, in inches, between the two parents? Solution: 
def solution():
    #Mandy is 116 inches tall
    mandy_height = 116
    #This is half of her father's height
    father_height = 2 * mandy_height
    #Mandy's sister is 2/3 of her mother's height
    mother_height = 72
    sister_height = 2/3 * mother_height
    #The difference in height is
    parent_height_difference = father_height - mother_height
    #The answer is
    result = parent_height_difference
    return result"
1,"Question: A bake shop has 20 cheesecakes in the display. 25 more cheesecakes were put into the display each day for three days. How many cheesecakes are now there in the display? Solution: 
def solution():
    #There were initially 20 cheesecakes
    cheesecakes_initial = 20
    #For 3 days, they added 25 cheesecakes a day
    cheesecakes_added_day = 3
    #Every day, 25 more cheesecakes are added
    cheesecakes_added_daily = 25
    #3 days of 25 cheesecakes added is
    cheesecakes_added_total = cheesecakes_added_day * cheesecakes_added_daily
    #The answer is
    result = cheesecakes_initial + cheesecakes_added_total
    return result"
